,path,participant_id,sequence_id,sign
2459,train_landmark_files/29302/307030284.parquet,29302,307030284,pajamas
2460,train_landmark_files/36257/1524946516.parquet,36257,1524946516,pajamas
2461,train_landmark_files/36257/231034068.parquet,36257,231034068,pajamas
2462,train_landmark_files/36257/2686867419.parquet,36257,2686867419,pajamas
2463,train_landmark_files/36257/14054003.parquet,36257,14054003,pajamas
2464,train_landmark_files/36257/2110170777.parquet,36257,2110170777,pajamas
2465,train_landmark_files/36257/3866104353.parquet,36257,3866104353,pajamas
2466,train_landmark_files/36257/754159087.parquet,36257,754159087,pajamas
2467,train_landmark_files/36257/2343902200.parquet,36257,2343902200,pajamas
2468,train_landmark_files/36257/1659394654.parquet,36257,1659394654,pajamas
2469,train_landmark_files/36257/3283579068.parquet,36257,3283579068,pajamas
2470,train_landmark_files/55372/1963337244.parquet,55372,1963337244,pajamas
2471,train_landmark_files/55372/263115168.parquet,55372,263115168,pajamas
2472,train_landmark_files/55372/1537733680.parquet,55372,1537733680,pajamas
2473,train_landmark_files/55372/3699058721.parquet,55372,3699058721,pajamas
2474,train_landmark_files/55372/616259009.parquet,55372,616259009,pajamas
2475,train_landmark_files/55372/2812928205.parquet,55372,2812928205,pajamas
2476,train_landmark_files/55372/2120937852.parquet,55372,2120937852,pajamas
2477,train_landmark_files/55372/434169119.parquet,55372,434169119,pajamas
2478,train_landmark_files/55372/2257619534.parquet,55372,2257619534,pajamas
2479,train_landmark_files/55372/3569450562.parquet,55372,3569450562,pajamas
2480,train_landmark_files/2044/4292480695.parquet,2044,4292480695,pajamas
2481,train_landmark_files/2044/673779953.parquet,2044,673779953,pajamas
2482,train_landmark_files/2044/598427756.parquet,2044,598427756,pajamas
2483,train_landmark_files/2044/2168368458.parquet,2044,2168368458,pajamas
2484,train_landmark_files/2044/3664682624.parquet,2044,3664682624,pajamas
2485,train_landmark_files/2044/2129124942.parquet,2044,2129124942,pajamas
2486,train_landmark_files/2044/302376838.parquet,2044,302376838,pajamas
2487,train_landmark_files/2044/2216221838.parquet,2044,2216221838,pajamas
2488,train_landmark_files/2044/869293754.parquet,2044,869293754,pajamas
2489,train_landmark_files/2044/4099587815.parquet,2044,4099587815,pajamas
2490,train_landmark_files/28656/409024057.parquet,28656,409024057,pajamas
2491,train_landmark_files/28656/3061079479.parquet,28656,3061079479,pajamas
2492,train_landmark_files/28656/2835959473.parquet,28656,2835959473,pajamas
2493,train_landmark_files/28656/2058973174.parquet,28656,2058973174,pajamas
2494,train_landmark_files/28656/2634539219.parquet,28656,2634539219,pajamas
2495,train_landmark_files/28656/2008732012.parquet,28656,2008732012,pajamas
2496,train_landmark_files/28656/4166469965.parquet,28656,4166469965,pajamas
2497,train_landmark_files/28656/1606946532.parquet,28656,1606946532,pajamas
2498,train_landmark_files/28656/239003690.parquet,28656,239003690,pajamas
2499,train_landmark_files/28656/3269450891.parquet,28656,3269450891,pajamas
2500,train_landmark_files/22343/3207392136.parquet,22343,3207392136,pajamas
2501,train_landmark_files/22343/3513804290.parquet,22343,3513804290,pajamas
2502,train_landmark_files/22343/3623239662.parquet,22343,3623239662,pajamas
2503,train_landmark_files/22343/4040260967.parquet,22343,4040260967,pajamas
2504,train_landmark_files/22343/2711784148.parquet,22343,2711784148,pajamas
2505,train_landmark_files/22343/702864571.parquet,22343,702864571,pajamas
2506,train_landmark_files/22343/3371830894.parquet,22343,3371830894,pajamas
2507,train_landmark_files/22343/3395014928.parquet,22343,3395014928,pajamas
2508,train_landmark_files/22343/2157713211.parquet,22343,2157713211,pajamas
2509,train_landmark_files/22343/4139513794.parquet,22343,4139513794,pajamas
2510,train_landmark_files/16069/1651314131.parquet,16069,1651314131,pajamas
2511,train_landmark_files/16069/3914965114.parquet,16069,3914965114,pajamas
2512,train_landmark_files/16069/648692454.parquet,16069,648692454,pajamas
2513,train_landmark_files/16069/542050710.parquet,16069,542050710,pajamas
2514,train_landmark_files/16069/406222369.parquet,16069,406222369,pajamas
2515,train_landmark_files/16069/1707736327.parquet,16069,1707736327,pajamas
2516,train_landmark_files/16069/2627461280.parquet,16069,2627461280,pajamas
2517,train_landmark_files/16069/482261458.parquet,16069,482261458,pajamas
2518,train_landmark_files/16069/2433835111.parquet,16069,2433835111,pajamas
2519,train_landmark_files/16069/3965907211.parquet,16069,3965907211,pajamas
2520,train_landmark_files/26734/4286988569.parquet,26734,4286988569,sick
2521,train_landmark_files/26734/2762404561.parquet,26734,2762404561,sick
2522,train_landmark_files/26734/3750987436.parquet,26734,3750987436,sick
2523,train_landmark_files/26734/1002667538.parquet,26734,1002667538,sick
2524,train_landmark_files/26734/2388664321.parquet,26734,2388664321,sick
2525,train_landmark_files/26734/1005584284.parquet,26734,1005584284,sick
2526,train_landmark_files/26734/2994296592.parquet,26734,2994296592,sick
2527,train_landmark_files/26734/2882758902.parquet,26734,2882758902,sick
2528,train_landmark_files/26734/4195218967.parquet,26734,4195218967,sick
2529,train_landmark_files/26734/189578370.parquet,26734,189578370,sick
2530,train_landmark_files/18796/1006073467.parquet,18796,1006073467,sick
2531,train_landmark_files/18796/1868867390.parquet,18796,1868867390,sick
2532,train_landmark_files/18796/2607429707.parquet,18796,2607429707,sick
2533,train_landmark_files/18796/981226364.parquet,18796,981226364,sick
2534,train_landmark_files/18796/3885505810.parquet,18796,3885505810,sick
2535,train_landmark_files/18796/1387617695.parquet,18796,1387617695,sick
2536,train_landmark_files/18796/4064579433.parquet,18796,4064579433,sick
2537,train_landmark_files/18796/4002993688.parquet,18796,4002993688,sick
2538,train_landmark_files/18796/3439178128.parquet,18796,3439178128,sick
2539,train_landmark_files/18796/3102754676.parquet,18796,3102754676,sick
2540,train_landmark_files/62590/995270127.parquet,62590,995270127,sick
2541,train_landmark_files/62590/975594861.parquet,62590,975594861,sick
2542,train_landmark_files/62590/2449113973.parquet,62590,2449113973,sick
2543,train_landmark_files/62590/2343789701.parquet,62590,2343789701,sick
2544,train_landmark_files/62590/25294794.parquet,62590,25294794,sick
2545,train_landmark_files/62590/2854308260.parquet,62590,2854308260,sick
2546,train_landmark_files/62590/1562435875.parquet,62590,1562435875,sick
2547,train_landmark_files/62590/1565957335.parquet,62590,1565957335,sick
2548,train_landmark_files/62590/879744550.parquet,62590,879744550,sick
2549,train_landmark_files/62590/845626703.parquet,62590,845626703,sick
2550,train_landmark_files/28656/3134679181.parquet,28656,3134679181,sick
2551,train_landmark_files/28656/3349605596.parquet,28656,3349605596,sick
2552,train_landmark_files/28656/2636415552.parquet,28656,2636415552,sick
2553,train_landmark_files/28656/1316007325.parquet,28656,1316007325,sick
2554,train_landmark_files/28656/1436275461.parquet,28656,1436275461,sick
2555,train_landmark_files/28656/4027387947.parquet,28656,4027387947,sick
2556,train_landmark_files/28656/2951203820.parquet,28656,2951203820,sick
2557,train_landmark_files/28656/2472019562.parquet,28656,2472019562,sick
2558,train_landmark_files/28656/4226502588.parquet,28656,4226502588,sick
2559,train_landmark_files/28656/1705259500.parquet,28656,1705259500,sick
2560,train_landmark_files/32319/122900780.parquet,32319,122900780,sick
2561,train_landmark_files/32319/4161240731.parquet,32319,4161240731,sick
2562,train_landmark_files/32319/20330344.parquet,32319,20330344,sick
2563,train_landmark_files/32319/2381143705.parquet,32319,2381143705,sick
2564,train_landmark_files/32319/2462497916.parquet,32319,2462497916,sick
2565,train_landmark_files/32319/1030041990.parquet,32319,1030041990,sick
2566,train_landmark_files/32319/2069912989.parquet,32319,2069912989,sick
2567,train_landmark_files/32319/2090100622.parquet,32319,2090100622,sick
2568,train_landmark_files/32319/2473038249.parquet,32319,2473038249,sick
2569,train_landmark_files/32319/3059963097.parquet,32319,3059963097,sick
2570,train_landmark_files/22343/4041042792.parquet,22343,4041042792,sick
2571,train_landmark_files/22343/2971556961.parquet,22343,2971556961,sick
2572,train_landmark_files/22343/3764487190.parquet,22343,3764487190,sick
2573,train_landmark_files/22343/3626792690.parquet,22343,3626792690,sick
2574,train_landmark_files/22343/1425116922.parquet,22343,1425116922,sick
2575,train_landmark_files/22343/2685311299.parquet,22343,2685311299,sick
2576,train_landmark_files/22343/3978838539.parquet,22343,3978838539,sick
2577,train_landmark_files/22343/464459850.parquet,22343,464459850,sick
2578,train_landmark_files/22343/1615548619.parquet,22343,1615548619,sick
2579,train_landmark_files/22343/1984706369.parquet,22343,1984706369,sick
2580,train_landmark_files/2044/1405314430.parquet,2044,1405314430,sick
2581,train_landmark_files/2044/1263084473.parquet,2044,1263084473,sick
2582,train_landmark_files/2044/4107877646.parquet,2044,4107877646,sick
2583,train_landmark_files/2044/71637036.parquet,2044,71637036,sick
2584,train_landmark_files/2044/1518810028.parquet,2044,1518810028,sick
2585,train_landmark_files/2044/1455417001.parquet,2044,1455417001,sick
2586,train_landmark_files/2044/3476860831.parquet,2044,3476860831,sick
2587,train_landmark_files/2044/763280215.parquet,2044,763280215,sick
2588,train_landmark_files/2044/2041550006.parquet,2044,2041550006,sick
2589,train_landmark_files/2044/3976407527.parquet,2044,3976407527,sick
2590,train_landmark_files/29302/163946914.parquet,29302,163946914,sick
2591,train_landmark_files/29302/19462414.parquet,29302,19462414,sick
2592,train_landmark_files/29302/3769566362.parquet,29302,3769566362,sick
2593,train_landmark_files/29302/234455547.parquet,29302,234455547,sick
2594,train_landmark_files/29302/1068703624.parquet,29302,1068703624,sick
2595,train_landmark_files/29302/1061196554.parquet,29302,1061196554,sick
2596,train_landmark_files/29302/1631804823.parquet,29302,1631804823,sick
2597,train_landmark_files/29302/3979179887.parquet,29302,3979179887,sick
2598,train_landmark_files/29302/1682438741.parquet,29302,1682438741,sick
2599,train_landmark_files/29302/1659181324.parquet,29302,1659181324,sick
2600,train_landmark_files/30680/3560708009.parquet,30680,3560708009,sick
2601,train_landmark_files/30680/3062846686.parquet,30680,3062846686,sick
2602,train_landmark_files/30680/2153580215.parquet,30680,2153580215,sick
2603,train_landmark_files/30680/1128998801.parquet,30680,1128998801,sick
2604,train_landmark_files/30680/832950868.parquet,30680,832950868,sick
2605,train_landmark_files/30680/2116999531.parquet,30680,2116999531,sick
2606,train_landmark_files/30680/1466128503.parquet,30680,1466128503,sick
2607,train_landmark_files/30680/622250638.parquet,30680,622250638,sick
2608,train_landmark_files/30680/3519025548.parquet,30680,3519025548,sick
2609,train_landmark_files/30680/22404484.parquet,30680,22404484,sick
2610,train_landmark_files/36257/1252344306.parquet,36257,1252344306,sick
2611,train_landmark_files/36257/4223606444.parquet,36257,4223606444,sick
2612,train_landmark_files/36257/3445031095.parquet,36257,3445031095,sick
2613,train_landmark_files/36257/443473631.parquet,36257,443473631,sick
2614,train_landmark_files/36257/2077676152.parquet,36257,2077676152,sick
2615,train_landmark_files/36257/114699185.parquet,36257,114699185,sick
2616,train_landmark_files/36257/4159667841.parquet,36257,4159667841,sick
2617,train_landmark_files/36257/2465447023.parquet,36257,2465447023,sick
2618,train_landmark_files/36257/1177589946.parquet,36257,1177589946,sick
2619,train_landmark_files/36257/304320340.parquet,36257,304320340,sick
2620,train_landmark_files/37055/1162862873.parquet,37055,1162862873,sick
2621,train_landmark_files/37055/1812590867.parquet,37055,1812590867,sick
2622,train_landmark_files/37055/3120279274.parquet,37055,3120279274,sick
2623,train_landmark_files/37055/276190735.parquet,37055,276190735,sick
2624,train_landmark_files/37055/15043714.parquet,37055,15043714,sick
2625,train_landmark_files/37055/2073684303.parquet,37055,2073684303,sick
2626,train_landmark_files/37055/2970962787.parquet,37055,2970962787,sick
2627,train_landmark_files/37055/2274518060.parquet,37055,2274518060,sick
2628,train_landmark_files/37055/1299101238.parquet,37055,1299101238,sick
2629,train_landmark_files/37055/1524923735.parquet,37055,1524923735,sick
2630,train_landmark_files/49445/1258050102.parquet,49445,1258050102,sick
2631,train_landmark_files/49445/3411198755.parquet,49445,3411198755,sick
2632,train_landmark_files/49445/822371356.parquet,49445,822371356,sick
2633,train_landmark_files/49445/1195118030.parquet,49445,1195118030,sick
2634,train_landmark_files/49445/3537355847.parquet,49445,3537355847,sick
2635,train_landmark_files/49445/706903460.parquet,49445,706903460,sick
2636,train_landmark_files/49445/1730124461.parquet,49445,1730124461,sick
2637,train_landmark_files/49445/1868483613.parquet,49445,1868483613,sick
2638,train_landmark_files/49445/3381594451.parquet,49445,3381594451,sick
2639,train_landmark_files/49445/3242953433.parquet,49445,3242953433,sick
2640,train_landmark_files/34503/2474331883.parquet,34503,2474331883,sick
2641,train_landmark_files/34503/262052242.parquet,34503,262052242,sick
2642,train_landmark_files/34503/1198024234.parquet,34503,1198024234,sick
2643,train_landmark_files/34503/3367816740.parquet,34503,3367816740,sick
2644,train_landmark_files/34503/3127835603.parquet,34503,3127835603,sick
2645,train_landmark_files/34503/2700858053.parquet,34503,2700858053,sick
2646,train_landmark_files/34503/1284323902.parquet,34503,1284323902,sick
2647,train_landmark_files/34503/3751084354.parquet,34503,3751084354,sick
2648,train_landmark_files/34503/354393099.parquet,34503,354393099,sick
2649,train_landmark_files/34503/2221809354.parquet,34503,2221809354,sick
2650,train_landmark_files/61333/3589109524.parquet,61333,3589109524,sick
2651,train_landmark_files/61333/4143362687.parquet,61333,4143362687,sick
2652,train_landmark_files/61333/2694738711.parquet,61333,2694738711,sick
2653,train_landmark_files/61333/341472619.parquet,61333,341472619,sick
2654,train_landmark_files/61333/2866798595.parquet,61333,2866798595,sick
2655,train_landmark_files/61333/1229956388.parquet,61333,1229956388,sick
2656,train_landmark_files/61333/436510567.parquet,61333,436510567,sick
2657,train_landmark_files/61333/2312275653.parquet,61333,2312275653,sick
2658,train_landmark_files/61333/1856267267.parquet,61333,1856267267,sick
2659,train_landmark_files/61333/3281701355.parquet,61333,3281701355,sick
2660,train_landmark_files/25571/3616282344.parquet,25571,3616282344,sick
2661,train_landmark_files/25571/283399659.parquet,25571,283399659,sick
2662,train_landmark_files/25571/744959306.parquet,25571,744959306,sick
2663,train_landmark_files/25571/2784057796.parquet,25571,2784057796,sick
2664,train_landmark_files/25571/974987070.parquet,25571,974987070,sick
2665,train_landmark_files/25571/4164909545.parquet,25571,4164909545,sick
2666,train_landmark_files/25571/3483765700.parquet,25571,3483765700,sick
2667,train_landmark_files/25571/1748888020.parquet,25571,1748888020,sick
2668,train_landmark_files/25571/460165790.parquet,25571,460165790,sick
2669,train_landmark_files/25571/1678016610.parquet,25571,1678016610,sick
2670,train_landmark_files/53618/607665159.parquet,53618,607665159,sick
2671,train_landmark_files/53618/1529491761.parquet,53618,1529491761,sick
2672,train_landmark_files/53618/2762568784.parquet,53618,2762568784,sick
2673,train_landmark_files/53618/298667599.parquet,53618,298667599,sick
2674,train_landmark_files/53618/1573594194.parquet,53618,1573594194,sick
2675,train_landmark_files/53618/2606661764.parquet,53618,2606661764,sick
2676,train_landmark_files/53618/1333122135.parquet,53618,1333122135,sick
2677,train_landmark_files/53618/1853882060.parquet,53618,1853882060,sick
2678,train_landmark_files/53618/3219720238.parquet,53618,3219720238,sick
2679,train_landmark_files/53618/864613381.parquet,53618,864613381,sick
2680,train_landmark_files/37779/3854493833.parquet,37779,3854493833,sick
2681,train_landmark_files/37779/291493780.parquet,37779,291493780,sick
2682,train_landmark_files/37779/45173027.parquet,37779,45173027,sick
2683,train_landmark_files/37779/3447757164.parquet,37779,3447757164,sick
2684,train_landmark_files/37779/685007784.parquet,37779,685007784,sick
2685,train_landmark_files/37779/2836246217.parquet,37779,2836246217,sick
2686,train_landmark_files/37779/1372438805.parquet,37779,1372438805,sick
2687,train_landmark_files/37779/179986203.parquet,37779,179986203,sick
2688,train_landmark_files/37779/1679887051.parquet,37779,1679887051,sick
2689,train_landmark_files/37779/3526881945.parquet,37779,3526881945,sick
2690,train_landmark_files/16069/3431081452.parquet,16069,3431081452,sick
2691,train_landmark_files/16069/4212715946.parquet,16069,4212715946,sick
2692,train_landmark_files/16069/761291067.parquet,16069,761291067,sick
2693,train_landmark_files/16069/3719491251.parquet,16069,3719491251,sick
2694,train_landmark_files/16069/3768038524.parquet,16069,3768038524,sick
2695,train_landmark_files/16069/612061230.parquet,16069,612061230,sick
2696,train_landmark_files/16069/3286937568.parquet,16069,3286937568,sick
2697,train_landmark_files/16069/3195994977.parquet,16069,3195994977,sick
2698,train_landmark_files/16069/352945341.parquet,16069,352945341,sick
2699,train_landmark_files/16069/1537052794.parquet,16069,1537052794,sick
2700,train_landmark_files/55372/3147048373.parquet,55372,3147048373,sick
2701,train_landmark_files/55372/2215419413.parquet,55372,2215419413,sick
2702,train_landmark_files/55372/233634888.parquet,55372,233634888,sick
2703,train_landmark_files/55372/631799797.parquet,55372,631799797,sick
2704,train_landmark_files/55372/365353065.parquet,55372,365353065,sick
2705,train_landmark_files/55372/2809692172.parquet,55372,2809692172,sick
2706,train_landmark_files/55372/400738167.parquet,55372,400738167,sick
2707,train_landmark_files/55372/2402982185.parquet,55372,2402982185,sick
2708,train_landmark_files/55372/684770793.parquet,55372,684770793,sick
2709,train_landmark_files/55372/785537693.parquet,55372,785537693,sick
2710,train_landmark_files/4718/2225190874.parquet,4718,2225190874,sick
2711,train_landmark_files/4718/553977422.parquet,4718,553977422,sick
2712,train_landmark_files/4718/2380279270.parquet,4718,2380279270,sick
2713,train_landmark_files/4718/4074524620.parquet,4718,4074524620,sick
2714,train_landmark_files/4718/3625948825.parquet,4718,3625948825,sick
2715,train_landmark_files/4718/1935943159.parquet,4718,1935943159,sick
2716,train_landmark_files/4718/2361782689.parquet,4718,2361782689,sick
2717,train_landmark_files/4718/2219051959.parquet,4718,2219051959,sick
2718,train_landmark_files/4718/2242017906.parquet,4718,2242017906,sick
2719,train_landmark_files/4718/2720102299.parquet,4718,2720102299,sick
2720,train_landmark_files/27610/2532456430.parquet,27610,2532456430,sick
2721,train_landmark_files/27610/2677121706.parquet,27610,2677121706,sick
2722,train_landmark_files/27610/2605212431.parquet,27610,2605212431,sick
2723,train_landmark_files/27610/3930287475.parquet,27610,3930287475,sick
2724,train_landmark_files/27610/2945806061.parquet,27610,2945806061,sick
2725,train_landmark_files/27610/3681973967.parquet,27610,3681973967,sick
2726,train_landmark_files/27610/2186765549.parquet,27610,2186765549,sick
2727,train_landmark_files/27610/460371151.parquet,27610,460371151,sick
2728,train_landmark_files/27610/2132437102.parquet,27610,2132437102,sick
2729,train_landmark_files/27610/302370855.parquet,27610,302370855,sick
2730,train_landmark_files/36257/2476263067.parquet,36257,2476263067,same
2731,train_landmark_files/36257/3850725157.parquet,36257,3850725157,same
2732,train_landmark_files/36257/539110438.parquet,36257,539110438,same
2733,train_landmark_files/36257/1080040622.parquet,36257,1080040622,same
2734,train_landmark_files/36257/1001899025.parquet,36257,1001899025,same
2735,train_landmark_files/36257/1979376228.parquet,36257,1979376228,same
2736,train_landmark_files/36257/1526282049.parquet,36257,1526282049,same
2737,train_landmark_files/36257/3697790927.parquet,36257,3697790927,same
2738,train_landmark_files/36257/3648487537.parquet,36257,3648487537,same
2739,train_landmark_files/36257/1015121761.parquet,36257,1015121761,same
2740,train_landmark_files/16069/3656615990.parquet,16069,3656615990,same
2741,train_landmark_files/16069/3613109483.parquet,16069,3613109483,same
2742,train_landmark_files/16069/734273352.parquet,16069,734273352,same
2743,train_landmark_files/16069/3994260627.parquet,16069,3994260627,same
2744,train_landmark_files/16069/1023028670.parquet,16069,1023028670,same
2745,train_landmark_files/16069/3927673242.parquet,16069,3927673242,same
2746,train_landmark_files/16069/2573481156.parquet,16069,2573481156,same
2747,train_landmark_files/16069/3331942320.parquet,16069,3331942320,same
2748,train_landmark_files/16069/201840920.parquet,16069,201840920,same
2749,train_landmark_files/16069/643115089.parquet,16069,643115089,same
2750,train_landmark_files/27610/461679493.parquet,27610,461679493,same
2751,train_landmark_files/27610/1039127136.parquet,27610,1039127136,same
2752,train_landmark_files/27610/4279438403.parquet,27610,4279438403,same
2753,train_landmark_files/27610/1485674093.parquet,27610,1485674093,same
2754,train_landmark_files/27610/201801529.parquet,27610,201801529,same
2755,train_landmark_files/27610/2224811630.parquet,27610,2224811630,same
2756,train_landmark_files/27610/3275752491.parquet,27610,3275752491,same
2757,train_landmark_files/27610/2960615606.parquet,27610,2960615606,same
2758,train_landmark_files/27610/3435373404.parquet,27610,3435373404,same
2759,train_landmark_files/27610/3383789360.parquet,27610,3383789360,same
2760,train_landmark_files/34503/662017964.parquet,34503,662017964,same
2761,train_landmark_files/34503/1184469570.parquet,34503,1184469570,same
2762,train_landmark_files/34503/876193002.parquet,34503,876193002,same
2763,train_landmark_files/34503/2309971961.parquet,34503,2309971961,same
2764,train_landmark_files/34503/361377914.parquet,34503,361377914,same
2765,train_landmark_files/34503/728921236.parquet,34503,728921236,same
2766,train_landmark_files/34503/3289471493.parquet,34503,3289471493,same
2767,train_landmark_files/34503/3101174690.parquet,34503,3101174690,same
2768,train_landmark_files/34503/3328265797.parquet,34503,3328265797,same
2769,train_landmark_files/34503/498461078.parquet,34503,498461078,same
2770,train_landmark_files/49445/3664272889.parquet,49445,3664272889,same
2771,train_landmark_files/49445/1378307345.parquet,49445,1378307345,same
2772,train_landmark_files/49445/1342347853.parquet,49445,1342347853,same
2773,train_landmark_files/49445/1346731279.parquet,49445,1346731279,same
2774,train_landmark_files/49445/3269852566.parquet,49445,3269852566,same
2775,train_landmark_files/49445/2758933092.parquet,49445,2758933092,same
2776,train_landmark_files/49445/564788085.parquet,49445,564788085,same
2777,train_landmark_files/49445/2447599435.parquet,49445,2447599435,same
2778,train_landmark_files/49445/4190662933.parquet,49445,4190662933,same
2779,train_landmark_files/49445/1064376292.parquet,49445,1064376292,same
2780,train_landmark_files/32319/293736903.parquet,32319,293736903,same
2781,train_landmark_files/32319/1418092177.parquet,32319,1418092177,same
2782,train_landmark_files/32319/3567803348.parquet,32319,3567803348,same
2783,train_landmark_files/32319/902905813.parquet,32319,902905813,same
2784,train_landmark_files/32319/3157793318.parquet,32319,3157793318,same
2785,train_landmark_files/32319/147376825.parquet,32319,147376825,same
2786,train_landmark_files/32319/793434546.parquet,32319,793434546,same
2787,train_landmark_files/32319/1536350077.parquet,32319,1536350077,same
2788,train_landmark_files/32319/1358550294.parquet,32319,1358550294,same
2789,train_landmark_files/32319/79561702.parquet,32319,79561702,same
2790,train_landmark_files/62590/684615169.parquet,62590,684615169,same
2791,train_landmark_files/62590/716973486.parquet,62590,716973486,same
2792,train_landmark_files/62590/2194844461.parquet,62590,2194844461,same
2793,train_landmark_files/62590/3657806473.parquet,62590,3657806473,same
2794,train_landmark_files/62590/3819752955.parquet,62590,3819752955,same
2795,train_landmark_files/62590/1073774783.parquet,62590,1073774783,same
2796,train_landmark_files/62590/1729936834.parquet,62590,1729936834,same
2797,train_landmark_files/62590/2814503790.parquet,62590,2814503790,same
2798,train_landmark_files/62590/682212114.parquet,62590,682212114,same
2799,train_landmark_files/62590/3500035566.parquet,62590,3500035566,same
2800,train_landmark_files/53618/1079201676.parquet,53618,1079201676,same
2801,train_landmark_files/53618/1380478572.parquet,53618,1380478572,same
2802,train_landmark_files/53618/2421762551.parquet,53618,2421762551,same
2803,train_landmark_files/53618/1657029527.parquet,53618,1657029527,same
2804,train_landmark_files/53618/3354609804.parquet,53618,3354609804,same
2805,train_landmark_files/53618/485836792.parquet,53618,485836792,same
2806,train_landmark_files/53618/1272600803.parquet,53618,1272600803,same
2807,train_landmark_files/53618/3686260195.parquet,53618,3686260195,same
2808,train_landmark_files/53618/2795638946.parquet,53618,2795638946,same
2809,train_landmark_files/53618/3754399550.parquet,53618,3754399550,same
2810,train_landmark_files/37055/3067020223.parquet,37055,3067020223,same
2811,train_landmark_files/37055/2685687349.parquet,37055,2685687349,same
2812,train_landmark_files/37055/1080277908.parquet,37055,1080277908,same
2813,train_landmark_files/37055/3277000534.parquet,37055,3277000534,same
2814,train_landmark_files/37055/1238198822.parquet,37055,1238198822,same
2815,train_landmark_files/37055/1275951722.parquet,37055,1275951722,same
2816,train_landmark_files/37055/159209141.parquet,37055,159209141,same
2817,train_landmark_files/37055/202199114.parquet,37055,202199114,same
2818,train_landmark_files/37055/1748693016.parquet,37055,1748693016,same
2819,train_landmark_files/37055/4013452365.parquet,37055,4013452365,same
2820,train_landmark_files/55372/4263517894.parquet,55372,4263517894,same
2821,train_landmark_files/55372/3192874916.parquet,55372,3192874916,same
2822,train_landmark_files/55372/1394633155.parquet,55372,1394633155,same
2823,train_landmark_files/55372/2999141331.parquet,55372,2999141331,same
2824,train_landmark_files/55372/1570819115.parquet,55372,1570819115,same
2825,train_landmark_files/55372/1141506374.parquet,55372,1141506374,same
2826,train_landmark_files/55372/741296782.parquet,55372,741296782,same
2827,train_landmark_files/55372/2813790197.parquet,55372,2813790197,same
2828,train_landmark_files/55372/544129848.parquet,55372,544129848,same
2829,train_landmark_files/55372/1108905137.parquet,55372,1108905137,same
2830,train_landmark_files/30680/697600815.parquet,30680,697600815,same
2831,train_landmark_files/30680/3975486330.parquet,30680,3975486330,same
2832,train_landmark_files/30680/3482998049.parquet,30680,3482998049,same
2833,train_landmark_files/30680/49351383.parquet,30680,49351383,same
2834,train_landmark_files/30680/2106082590.parquet,30680,2106082590,same
2835,train_landmark_files/30680/34404949.parquet,30680,34404949,same
2836,train_landmark_files/30680/1834153129.parquet,30680,1834153129,same
2837,train_landmark_files/30680/797168564.parquet,30680,797168564,same
2838,train_landmark_files/30680/2834809316.parquet,30680,2834809316,same
2839,train_landmark_files/30680/1091458779.parquet,30680,1091458779,same
2840,train_landmark_files/2044/1709031050.parquet,2044,1709031050,same
2841,train_landmark_files/2044/684908646.parquet,2044,684908646,same
2842,train_landmark_files/2044/902001513.parquet,2044,902001513,same
2843,train_landmark_files/2044/2828100630.parquet,2044,2828100630,same
2844,train_landmark_files/2044/2667764043.parquet,2044,2667764043,same
2845,train_landmark_files/2044/4199096084.parquet,2044,4199096084,same
2846,train_landmark_files/2044/1245209077.parquet,2044,1245209077,same
2847,train_landmark_files/2044/1835658135.parquet,2044,1835658135,same
2848,train_landmark_files/2044/562462777.parquet,2044,562462777,same
2849,train_landmark_files/2044/4017706294.parquet,2044,4017706294,same
2850,train_landmark_files/61333/2114952546.parquet,61333,2114952546,same
2851,train_landmark_files/61333/1434361153.parquet,61333,1434361153,same
2852,train_landmark_files/61333/1123606035.parquet,61333,1123606035,same
2853,train_landmark_files/61333/1846534336.parquet,61333,1846534336,same
2854,train_landmark_files/61333/2653070964.parquet,61333,2653070964,same
2855,train_landmark_files/61333/2553331862.parquet,61333,2553331862,same
2856,train_landmark_files/61333/227543580.parquet,61333,227543580,same
2857,train_landmark_files/61333/41562498.parquet,61333,41562498,same
2858,train_landmark_files/61333/704262475.parquet,61333,704262475,same
2859,train_landmark_files/61333/526655457.parquet,61333,526655457,same
2860,train_landmark_files/26734/56453307.parquet,26734,56453307,same
2861,train_landmark_files/26734/3910924451.parquet,26734,3910924451,same
2862,train_landmark_files/26734/1691251414.parquet,26734,1691251414,same
2863,train_landmark_files/26734/4012157267.parquet,26734,4012157267,same
2864,train_landmark_files/26734/2710339668.parquet,26734,2710339668,same
2865,train_landmark_files/26734/2370272015.parquet,26734,2370272015,same
2866,train_landmark_files/26734/2821319239.parquet,26734,2821319239,same
2867,train_landmark_files/26734/3290279307.parquet,26734,3290279307,same
2868,train_landmark_files/26734/4172683612.parquet,26734,4172683612,same
2869,train_landmark_files/26734/2624829670.parquet,26734,2624829670,same
2870,train_landmark_files/29302/4055886458.parquet,29302,4055886458,same
2871,train_landmark_files/29302/2545407726.parquet,29302,2545407726,same
2872,train_landmark_files/29302/997426970.parquet,29302,997426970,same
2873,train_landmark_files/29302/2193392393.parquet,29302,2193392393,same
2874,train_landmark_files/29302/4123794680.parquet,29302,4123794680,same
2875,train_landmark_files/29302/2709045036.parquet,29302,2709045036,same
2876,train_landmark_files/29302/1762034057.parquet,29302,1762034057,same
